timestamp_ms,price
1621430465800,35320.00000000
1621430465900,35357.04000000
1621430466000,35320.01000000
1621430466100,35320.00000000
1621430466200,35320.00000000
1621430466300,35320.00000000
1621430466400,35101.77000000
1621430466500,35318.23000000
1621430466600,35150.32000000
1621430466700,35320.00000000
1621430466800,35167.90000000
1621430466900,35249.35000000
1621430467000,35341.44000000
1621430467100,34692.98000000
1621430467200,34849.12000000
1621430467300,34849.12000000
1621430467400,34899.00000000
1621430467500,35120.15000000
1621430467600,35260.61000000
1621430467700,35200.00000000
1621430467800,35299.52000000
1621430467900,35175.10000000
1621430468000,35251.66000000
1621430468100,35233.02000000
1621430468200,35221.47000000
1621430468300,35158.05000000
1621430468400,35237.79000000
1621430468500,35243.40000000
1621430468600,35182.50000000
1621430468700,35182.49000000
1621430468800,35162.52000000
1621430468900,35186.00000000
1621430469000,35189.12000000
1621430469100,35198.18000000
1621430469200,35227.91000000
1621430469300,35152.85000000
1621430469400,35240.00000000
1621430469500,35151.86000000
1621430469600,35275.96000000
1621430469700,35240.00000000
1621430469800,35240.00000000
1621430469900,35100.00000000
1621430470000,34899.00000000
1621430470100,35370.90000000
1621430470200,35040.19000000
1621430470300,35349.32000000
1621430470400,35294.34000000
1621430470500,35171.72000000
1621430470600,35122.97000000
1621430470700,35180.51000000
1621430470800,35200.00000000
1621430470900,35166.42000000
1621430471000,35172.39000000
1621430471100,35199.58000000
1621430471200,35077.71000000
1621430471300,35180.41000000
1621430471400,35180.40000000
1621430471500,35077.58000000
1621430471600,35077.58000000
1621430471700,35145.81000000
1621430471800,35077.58000000
1621430471900,35184.82000000
1621430472000,35209.36000000
1621430472100,35212.34000000
1621430472200,35228.87000000
1621430472300,35273.18000000
1621430472400,35271.41000000
1621430472500,35176.72000000
1621430472600,35287.71000000
1621430472700,35218.11000000
1621430472800,35256.23000000
1621430472900,35261.89000000
1621430473000,35337.75000000
1621430473100,35176.73000000
1621430473200,35311.17000000
1621430473300,35234.05000000
1621430473400,35241.15000000
1621430473500,35229.86000000
1621430473600,35234.05000000
1621430473700,35347.54000000
1621430473800,35347.54000000
1621430473900,35363.77000000
1621430474000,35247.33000000
1621430474100,35247.32000000
1621430474200,35225.37000000
1621430474300,35280.88000000
1621430474400,35280.87000000
1621430474500,35074.75000000
1621430474600,35050.00000000
1621430474700,35162.09000000
1621430474800,35077.98000000
1621430474900,35111.61000000
1621430475000,35111.62000000
1621430475100,35000.00000000
1621430475200,35000.00000000
1621430475300,35017.50000000
1621430475400,35039.37000000
1621430475500,35039.37000000
1621430475600,35157.73000000
1621430475700,35196.30000000
1621430475800,35015.83000000
1621430475900,35172.52000000
1621430476000,35227.91000000
1621430476100,34500.00000000
1621430476200,34620.00000000
1621430476300,34915.20000000
1621430476400,34912.78000000
1621430476500,34912.77000000
1621430476600,34762.66000000
1621430476700,34868.43000000
1621430476800,34868.43000000
1621430476900,35158.13000000
1621430477000,34893.53000000
1621430477100,35000.00000000
1621430477200,34984.84000000
1621430477300,34999.98000000
1621430477400,34910.34000000
1621430477500,35000.00000000
1621430477600,34868.42000000
1621430477700,35003.53000000
1621430477800,35017.50000000
1621430477900,35000.19000000
1621430478000,35055.08000000
1621430478100,35007.67000000
1621430478200,35007.67000000
1621430478300,35044.85000000
1621430478400,35159.88000000
1621430478500,34868.43000000
1621430478600,35118.78000000
1621430478700,35118.78000000
1621430478800,35118.78000000
1621430478900,35118.78000000
1621430479000,35113.34000000
1621430479100,34894.91000000
1621430479200,34896.66000000
1621430479300,35021.00000000
1621430479400,34868.42000000
1621430479500,34896.66000000
1621430479600,34406.82000000
1621430479700,34918.78000000
1621430479800,34804.88000000
1621430479900,34917.03000000
1621430480000,34830.78000000
1621430480100,34914.98000000
1621430480200,34893.41000000
1621430480300,34781.25000000
1621430480400,34786.27000000
1621430480500,34781.25000000
1621430480600,34786.28000000
1621430480700,34884.85000000
1621430480800,34416.32000000
1621430480900,34985.17000000
1621430481000,34752.59000000
1621430481100,34736.63000000
1621430481200,34770.00000000
1621430481300,34416.32000000
1621430481400,34555.30000000
1621430481500,34586.51000000
1621430481600,34586.51000000
1621430481700,34496.71000000
1621430481800,34589.49000000
1621430481900,34600.35000000
1621430482000,34672.39000000
1621430482100,34679.91000000
1621430482200,34701.49000000
1621430482300,34722.55000000
1621430482400,34589.49000000
1621430482500,34606.29000000
1621430482600,34606.31000000
1621430482700,34692.70000000
1621430482800,34692.70000000
1621430482900,34437.35000000
1621430483000,34597.26000000
1621430483100,34648.10000000
1621430483200,34621.81000000
1621430483300,34643.48000000
1621430483400,34265.06000000
1621430483500,34478.17000000
1621430483600,34473.49000000
1621430483700,34591.51000000
1621430483800,34557.22000000
1621430483900,34562.75000000
1621430484000,34500.00000000
1621430484100,34489.79000000
1621430484200,34493.24000000
1621430484300,34497.53000000
1621430484400,34562.22000000
1621430484500,34596.59000000
1621430484600,34626.77000000
1621430484700,34626.18000000
1621430484800,34719.33000000
1621430484900,34671.99000000
1621430485000,34489.80000000
1621430485100,34557.04000000
1621430485200,34543.12000000
1621430485300,34491.56000000
1621430485400,34588.42000000
1621430485500,34553.62000000
1621430485600,34583.46000000
1621430485700,34654.69000000
1621430485800,34580.76000000
1621430485900,34652.97000000
1621430486000,34570.55000000
1621430486100,34603.47000000
1621430486200,34656.53000000
1621430486300,34450.00000000
1621430486400,34586.17000000
1621430486500,34585.79000000
1621430486600,34506.72000000
1621430486700,34584.35000000
1621430486800,34534.63000000
1621430486900,34506.73000000
1621430487000,34568.51000000
1621430487100,34584.35000000
1621430487200,34500.00000000
1621430487300,34463.30000000
1621430487400,34500.00000000
1621430487500,34319.86000000
1621430487600,34725.87000000
1621430487700,34266.26000000
1621430487800,34281.69000000
1621430487900,34265.06000000
1621430488000,34583.46000000
1621430488100,34513.27000000
1621430488200,34220.00000000
1621430488300,34317.15000000
1621430488400,34191.40000000
1621430488500,34464.86000000
1621430488600,34191.40000000
1621430488700,34191.40000000
1621430488800,34397.10000000
1621430488900,34379.90000000
1621430489000,34201.34000000
1621430489100,34379.90000000
1621430489200,34280.00000000
1621430489300,34079.01000000
1621430489400,34279.99000000
1621430489500,34177.21000000
1621430489600,34177.21000000
1621430489700,34149.43000000
1621430489800,34065.18000000
1621430489900,34082.17000000
1621430490000,34075.38000000
1621430490100,34105.98000000
1621430490200,34072.98000000
1621430490300,34090.01000000
1621430490400,34263.06000000
1621430490500,34041.27000000
1621430490600,34284.86000000
1621430490700,34089.02000000
1621430490800,34178.88000000
1621430490900,34215.55000000
1621430491000,34127.28000000
1621430491100,34194.27000000
1621430491200,34172.69000000
1621430491300,34049.08000000
1621430491400,34049.10000000
1621430491500,34142.74000000
1621430491600,34054.00000000
1621430491700,34053.99000000
