timestamp_ms,price
1621382483400,42616.66000000
1621382483500,42632.63000000
1621382483600,42625.18000000
1621382483700,42632.04000000
1621382483800,42631.15000000
1621382483900,42626.90000000
1621382484000,42626.90000000
1621382484100,42626.90000000
1621382484200,42626.61000000
1621382484300,42626.62000000
1621382484400,42626.62000000
1621382484500,42626.62000000
1621382484600,42600.04000000
1621382484700,42600.00000000
1621382484800,42589.26000000
1621382484900,42618.57000000
1621382485000,42621.83000000
1621382485100,42621.83000000
1621382485200,42616.72000000
1621382485300,42618.41000000
1621382485400,42618.41000000
1621382485500,42608.18000000
1621382485600,42615.63000000
1621382485700,42615.02000000
1621382485800,42614.31000000
1621382485900,42617.70000000
1621382486000,42617.98000000
1621382486100,42614.30000000
1621382486200,42613.43000000
1621382486300,42608.25000000
1621382486400,42607.86000000
1621382486500,42608.62000000
1621382486600,42594.55000000
1621382486700,42605.55000000
1621382486800,42603.42000000
1621382486900,42602.08000000
1621382487000,42603.48000000
1621382487100,42603.47000000
1621382487200,42607.73000000
1621382487300,42607.25000000
1621382487400,42607.25000000
1621382487500,42605.12000000
1621382487600,42604.86000000
1621382487700,42602.31000000
1621382487800,42600.02000000
1621382487900,42597.90000000
1621382488000,42597.90000000
1621382488100,42594.35000000
1621382488200,42595.02000000
1621382488300,42594.21000000
1621382488400,42595.08000000
1621382488500,42585.53000000
1621382488600,42585.53000000
1621382488700,42597.52000000
1621382488800,42597.44000000
1621382488900,42597.28000000
1621382489000,42586.20000000
1621382489100,42586.21000000
1621382489200,42587.25000000
1621382489300,42588.92000000
1621382489400,42591.48000000
1621382489500,42596.90000000
1621382489600,42597.07000000
1621382489700,42600.37000000
1621382489800,42598.25000000
1621382489900,42588.80000000
1621382490000,42586.66000000
1621382490100,42587.55000000
1621382490200,42594.72000000
1621382490300,42595.62000000
1621382490400,42608.18000000
1621382490500,42606.33000000
1621382490600,42608.44000000
1621382490700,42618.30000000
1621382490800,42629.94000000
1621382490900,42630.60000000
1621382491000,42638.53000000
1621382491100,42645.91000000
1621382491200,42646.06000000
1621382491300,42633.15000000
1621382491400,42636.20000000
1621382491500,42636.20000000
1621382491600,42633.12000000
1621382491700,42636.20000000
1621382491800,42633.79000000
1621382491900,42642.43000000
1621382492000,42629.27000000
1621382492100,42649.22000000
1621382492200,42649.44000000
1621382492300,42659.75000000
1621382492400,42673.03000000
1621382492500,42661.70000000
1621382492600,42659.75000000
1621382492700,42657.49000000
1621382492800,42661.69000000
1621382492900,42664.70000000
1621382493100,42676.75000000
1621382493200,42690.52000000
1621382493300,42682.14000000
1621382493400,42682.60000000
1621382493500,42700.00000000
1621382493600,42708.55000000
1621382493700,42709.08000000
1621382493800,42704.44000000
1621382493900,42707.24000000
1621382494000,42672.43000000
1621382494100,42704.46000000
1621382494200,42698.15000000
1621382494300,42687.89000000
1621382494400,42704.16000000
1621382494500,42693.28000000
1621382494600,42701.18000000
1621382494700,42687.90000000
1621382494800,42692.23000000
1621382494900,42703.05000000
1621382495000,42699.78000000
1621382495100,42701.16000000
1621382495200,42689.30000000
1621382495300,42700.09000000
1621382495400,42700.09000000
1621382495500,42700.09000000
1621382495600,42702.06000000
1621382495700,42702.51000000
1621382496000,42702.52000000
1621382496100,42704.09000000
1621382496200,42709.07000000
1621382496300,42701.67000000
1621382496400,42701.66000000
1621382496500,42702.60000000
1621382496600,42702.89000000
1621382496700,42691.48000000
1621382496800,42691.73000000
1621382496900,42702.97000000
1621382497000,42702.97000000
1621382497100,42702.76000000
1621382497200,42703.75000000
1621382497300,42689.82000000
1621382497400,42718.82000000
1621382497500,42716.26000000
1621382497600,42700.26000000
1621382497700,42711.44000000
1621382497800,42716.97000000
1621382497900,42718.76000000
1621382498000,42697.30000000
1621382498100,42729.35000000
1621382498200,42714.85000000
1621382498300,42703.56000000
1621382498400,42712.57000000
1621382498500,42699.34000000
1621382498600,42724.14000000
1621382498700,42702.52000000
1621382498800,42694.17000000
1621382498900,42692.15000000
1621382499000,42702.24000000
1621382499100,42694.66000000
1621382499200,42702.36000000
1621382499300,42702.51000000
1621382499400,42702.51000000
1621382499500,42710.67000000
1621382499600,42709.28000000
1621382499700,42710.44000000
1621382499800,42703.63000000
1621382499900,42700.51000000
